"","Taxa","plate_num","DAY","germinated","chillweeks","force","censored"
"580","Asclepias syriaca",133,10,1,2,0,0
"581","Asclepias syriaca",133,10,1,2,0,0
"582","Asclepias syriaca",134,10,1,2,0,0
"583","Asclepias syriaca",134,10,1,2,0,0
"584","Asclepias syriaca",135,10,1,2,0,0
"585","Asclepias syriaca",135,10,1,2,0,0
"586","Asclepias syriaca",135,10,1,2,0,0
"587","Asclepias syriaca",135,10,1,2,0,0
"588","Asclepias syriaca",135,10,1,2,0,0
"589","Asclepias syriaca",138,10,1,2,5,0
"590","Cryptotaenia canadensis",181,10,1,2,0,0
"591","Cryptotaenia canadensis",181,10,1,2,0,0
"592","Cryptotaenia canadensis",181,10,1,2,0,0
"593","Cryptotaenia canadensis",181,10,1,2,0,0
"594","Cryptotaenia canadensis",183,10,1,2,0,0
"595","Cryptotaenia canadensis",183,10,1,2,0,0
"596","Cryptotaenia canadensis",186,10,1,2,5,0
"597","Eurbia diviricata",250,10,1,2,5,0
"598","Eurbia diviricata",250,10,1,2,5,0
"599","Silene vulgaris",467,10,1,2,0,0
"600","Silene vulgaris",467,10,1,2,0,0
"601","Silene stellata",521,10,1,2,0,0
"602","Anemone virginana",575,10,1,2,0,0
"603","Anemone virginana",577,10,1,2,5,0
"604","Anemone virginana",578,10,1,2,5,0
"605","Anemone virginana",579,10,1,2,5,0
"606","Anemone virginana",579,10,1,2,5,0
"607","Anemone virginana",579,10,1,2,5,0
"608","Asclepias syriaca",135,11,1,2,0,0
"609","Asclepias syriaca",135,11,1,2,0,0
"610","Asclepias syriaca",137,11,1,2,5,0
"611","Asclepias syriaca",137,11,1,2,5,0
"612","Cryptotaenia canadensis",183,11,1,2,0,0
"613","Eurbia diviricata",248,11,1,2,0,0
"614","Eurbia diviricata",251,11,1,2,5,0
"615","Silene stellata",521,11,1,2,0,0
"616","Anemone virginana",575,11,1,2,0,0
"617","Anemone virginana",575,11,1,2,0,0
"618","Anemone virginana",577,11,1,2,5,0
"619","Anemone virginana",577,11,1,2,5,0
"620","Anemone virginana",578,11,1,2,5,0
"621","Anemone virginana",579,11,1,2,5,0
"622","Asclepias syriaca",133,13,1,2,0,0
"623","Asclepias syriaca",134,13,1,2,0,0
"624","Asclepias syriaca",134,13,1,2,0,0
"625","Cryptotaenia canadensis",183,13,1,2,0,0
"626","Eurbia diviricata",247,13,1,2,0,0
"627","Eurbia diviricata",250,13,1,2,5,0
"628","Eurbia diviricata",252,13,1,2,5,0
"629","Eurbia diviricata",252,13,1,2,5,0
"630","Silene vulgaris",466,13,1,2,0,0
"631","Anemone virginana",575,13,1,2,0,0
"632","Anemone virginana",575,13,1,2,0,0
"633","Anemone virginana",576,13,1,2,0,0
"634","Anemone virginana",576,13,1,2,0,0
"635","Anemone virginana",577,13,1,2,5,0
"636","Anemone virginana",577,13,1,2,5,0
"637","Anemone virginana",577,13,1,2,5,0
"638","Anemone virginana",577,13,1,2,5,0
"639","Anemone virginana",577,13,1,2,5,0
"640","Anemone virginana",577,13,1,2,5,0
"641","Anemone virginana",577,13,1,2,5,0
"642","Anemone virginana",577,13,1,2,5,0
"643","Anemone virginana",578,13,1,2,5,0
"644","Anemone virginana",578,13,1,2,5,0
"645","Anemone virginana",578,13,1,2,5,0
"646","Anemone virginana",579,13,1,2,5,0
"647","Anemone virginana",579,13,1,2,5,0
"648","Anemone virginana",579,13,1,2,5,0
"649","Anemone virginana",579,13,1,2,5,0
"650","Asclepias syriaca",135,16,1,2,0,0
"651","Asclepias syriaca",135,16,1,2,0,0
"652","Asclepias syriaca",135,16,1,2,0,0
"653","Asclepias syriaca",138,16,1,2,5,0
"654","Cryptotaenia canadensis",183,16,1,2,0,0
"655","Eurbia diviricata",247,16,1,2,0,0
"656","Eurbia diviricata",247,16,1,2,0,0
"657","Eurbia diviricata",248,16,1,2,0,0
"658","Silene vulgaris",468,16,1,2,0,0
"659","Silene vulgaris",469,16,1,2,5,0
"660","Silene vulgaris",469,16,1,2,5,0
"661","Silene vulgaris",469,16,1,2,5,0
"662","Silene vulgaris",470,16,1,2,5,0
"663","Silene stellata",522,16,1,2,0,0
"664","Silene stellata",525,16,1,2,5,0
"665","Anemone virginana",574,16,1,2,0,0
"666","Anemone virginana",574,16,1,2,0,0
"667","Anemone virginana",574,16,1,2,0,0
"668","Anemone virginana",574,16,1,2,0,0
"669","Anemone virginana",575,16,1,2,0,0
"670","Anemone virginana",575,16,1,2,0,0
"671","Anemone virginana",575,16,1,2,0,0
"672","Anemone virginana",576,16,1,2,0,0
"673","Anemone virginana",576,16,1,2,0,0
"674","Anemone virginana",576,16,1,2,0,0
"675","Anemone virginana",576,16,1,2,0,0
"676","Anemone virginana",576,16,1,2,0,0
"677","Anemone virginana",577,16,1,2,5,0
"678","Anemone virginana",577,16,1,2,5,0
"679","Anemone virginana",578,16,1,2,5,0
"680","Anemone virginana",578,16,1,2,5,0
"681","Anemone virginana",578,16,1,2,5,0
"682","Anemone virginana",578,16,1,2,5,0
"683","Anemone virginana",578,16,1,2,5,0
"684","Anemone virginana",579,16,1,2,5,0
"685","Asclepias syriaca",134,18,1,2,0,0
"686","Eurbia diviricata",247,18,1,2,0,0
"687","Eurbia diviricata",247,18,1,2,0,0
"688","Eurbia diviricata",250,18,1,2,5,0
"689","Eurbia diviricata",251,18,1,2,5,0
"690","Anemone virginana",574,18,1,2,0,0
"691","Anemone virginana",575,18,1,2,0,0
"692","Anemone virginana",575,18,1,2,0,0
"693","Anemone virginana",577,18,1,2,5,0
"694","Anemone virginana",578,18,1,2,5,0
"695","Anemone virginana",579,18,1,2,5,0
"696","Eurbia diviricata",249,20,1,2,0,0
"697","Eurbia diviricata",250,20,1,2,5,0
"698","Anemone virginana",575,20,1,2,0,0
"699","Anemone virginana",575,20,1,2,0,0
"700","Anemone virginana",575,20,1,2,0,0
"701","Anemone virginana",576,20,1,2,0,0
"702","Anemone virginana",576,20,1,2,0,0
"703","Anemone virginana",577,20,1,2,5,0
"704","Anemone virginana",578,20,1,2,5,0
"705","Anemone virginana",578,20,1,2,5,0
"706","Anemone virginana",579,20,1,2,5,0
"707","Anemone virginana",579,20,1,2,5,0
"708","Thalictrum dioicum",629,20,1,2,0,0
"709","Thalictrum dioicum",629,20,1,2,0,0
"710","Thalictrum dioicum",629,20,1,2,0,0
"711","Thalictrum dioicum",630,20,1,2,0,0
"712","Thalictrum dioicum",630,20,1,2,0,0
"713","Thalictrum dioicum",630,20,1,2,0,0
"714","Thalictrum dioicum",630,20,1,2,0,0
"715","Thalictrum dioicum",632,20,1,2,5,0
"716","Asclepias syriaca",133,23,1,2,0,0
"717","Silene stellata",521,23,1,2,0,0
"718","Anemone virginana",574,23,1,2,0,0
"719","Anemone virginana",574,23,1,2,0,0
"720","Anemone virginana",574,23,1,2,0,0
"721","Anemone virginana",574,23,1,2,0,0
"722","Anemone virginana",574,23,1,2,0,0
"723","Anemone virginana",576,23,1,2,0,0
"724","Anemone virginana",576,23,1,2,0,0
"725","Anemone virginana",576,23,1,2,0,0
"726","Anemone virginana",577,23,1,2,5,0
"727","Anemone virginana",578,23,1,2,5,0
"728","Anemone virginana",578,23,1,2,5,0
"729","Anemone virginana",578,23,1,2,5,0
"730","Anemone virginana",579,23,1,2,5,0
"731","Anemone virginana",579,23,1,2,5,0
"732","Anemone virginana",579,23,1,2,5,0
"733","Anemone virginana",579,23,1,2,5,0
"734","Asclepias syriaca",133,25,1,2,0,0
"735","Asclepias syriaca",134,25,1,2,0,0
"736","Asclepias syriaca",135,25,1,2,0,0
"737","Eurbia diviricata",252,25,1,2,5,0
"738","Anemone virginana",574,25,1,2,0,0
"739","Anemone virginana",574,25,1,2,0,0
"740","Anemone virginana",575,25,1,2,0,0
"741","Anemone virginana",575,25,1,2,0,0
"742","Anemone virginana",576,25,1,2,0,0
"743","Anemone virginana",576,25,1,2,0,0
"744","Anemone virginana",576,25,1,2,0,0
"745","Thalictrum dioicum",630,25,1,2,0,0
"746","Thalictrum dioicum",630,25,1,2,0,0
"747","Thalictrum dioicum",633,25,1,2,5,0
"748","Oenethera biennis",94,2,1,4,5,0
"749","Oenethera biennis",94,2,1,4,5,0
"750","Oenethera biennis",94,2,1,4,5,0
"751","Oenethera biennis",95,2,1,4,5,0
"752","Oenethera biennis",95,2,1,4,5,0
"753","Oenethera biennis",96,2,1,4,5,0
"754","Oenethera biennis",96,2,1,4,5,0
"755","Oenethera biennis",96,2,1,4,5,0
"756","Oenethera biennis",96,2,1,4,5,0
"757","Silene vulgaris",472,2,1,4,0,0
"758","Silene vulgaris",474,2,1,4,5,0
"759","Silene vulgaris",477,2,1,4,5,0
"760","Silene stellata",526,2,1,4,0,0
"761","Silene stellata",529,2,1,4,5,0
"762","Oenethera biennis",91,4,1,4,0,0
"763","Oenethera biennis",91,4,1,4,0,0
"764","Oenethera biennis",91,4,1,4,0,0
"765","Oenethera biennis",92,4,1,4,0,0
"766","Oenethera biennis",92,4,1,4,0,0
"767","Oenethera biennis",92,4,1,4,0,0
"768","Oenethera biennis",92,4,1,4,0,0
"769","Oenethera biennis",92,4,1,4,0,0
"770","Oenethera biennis",92,4,1,4,0,0
"771","Oenethera biennis",92,4,1,4,0,0
"772","Oenethera biennis",92,4,1,4,0,0
"773","Oenethera biennis",93,4,1,4,0,0
"774","Oenethera biennis",93,4,1,4,0,0
"775","Oenethera biennis",93,4,1,4,0,0
"776","Oenethera biennis",93,4,1,4,0,0
"777","Oenethera biennis",94,4,1,4,5,0
"778","Oenethera biennis",94,4,1,4,5,0
"779","Oenethera biennis",94,4,1,4,5,0
"780","Oenethera biennis",94,4,1,4,5,0
"781","Oenethera biennis",94,4,1,4,5,0
"782","Oenethera biennis",94,4,1,4,5,0
"783","Oenethera biennis",95,4,1,4,5,0
"784","Oenethera biennis",95,4,1,4,5,0
"785","Oenethera biennis",95,4,1,4,5,0
"786","Oenethera biennis",95,4,1,4,5,0
"787","Oenethera biennis",95,4,1,4,5,0
"788","Oenethera biennis",95,4,1,4,5,0
"789","Oenethera biennis",96,4,1,4,5,0
"790","Oenethera biennis",96,4,1,4,5,0
"791","Oenethera biennis",96,4,1,4,5,0
"792","Oenethera biennis",96,4,1,4,5,0
"793","Oenethera biennis",96,4,1,4,5,0
"794","Oenethera biennis",96,4,1,4,5,0
"795","Asclepias syriaca",142,4,1,4,5,0
"796","Asclepias syriaca",142,4,1,4,5,0
"797","Asclepias syriaca",142,4,1,4,5,0
"798","Asclepias syriaca",142,4,1,4,5,0
"799","Asclepias syriaca",142,4,1,4,5,0
"800","Asclepias syriaca",142,4,1,4,5,0
"801","Asclepias syriaca",142,4,1,4,5,0
"802","Asclepias syriaca",143,4,1,4,5,0
"803","Asclepias syriaca",143,4,1,4,5,0
"804","Asclepias syriaca",144,4,1,4,5,0
"805","Asclepias syriaca",144,4,1,4,5,0
"806","Polygonum virginiatum",388,4,1,4,5,0
"807","Silene vulgaris",472,4,1,4,0,0
"808","Silene vulgaris",472,4,1,4,0,0
"809","Silene vulgaris",472,4,1,4,0,0
"810","Silene vulgaris",472,4,1,4,0,0
"811","Silene vulgaris",472,4,1,4,0,0
"812","Silene vulgaris",473,4,1,4,0,0
"813","Silene vulgaris",473,4,1,4,0,0
"814","Silene vulgaris",473,4,1,4,0,0
"815","Silene vulgaris",473,4,1,4,0,0
"816","Silene vulgaris",474,4,1,4,5,0
"817","Silene vulgaris",474,4,1,4,5,0
"818","Silene vulgaris",474,4,1,4,5,0
"819","Silene vulgaris",474,4,1,4,5,0
"820","Silene vulgaris",474,4,1,4,5,0
"821","Silene vulgaris",474,4,1,4,5,0
"822","Silene vulgaris",474,4,1,4,5,0
"823","Silene vulgaris",474,4,1,4,5,0
"824","Silene vulgaris",474,4,1,4,5,0
"825","Silene vulgaris",475,4,1,4,0,0
"826","Silene vulgaris",476,4,1,4,5,0
"827","Silene vulgaris",476,4,1,4,5,0
"828","Silene vulgaris",476,4,1,4,5,0
"829","Silene vulgaris",476,4,1,4,5,0
"830","Silene vulgaris",476,4,1,4,5,0
"831","Silene vulgaris",476,4,1,4,5,0
"832","Silene vulgaris",476,4,1,4,5,0
"833","Silene vulgaris",476,4,1,4,5,0
"834","Silene vulgaris",476,4,1,4,5,0
"835","Silene vulgaris",476,4,1,4,5,0
"836","Silene vulgaris",476,4,1,4,5,0
"837","Silene vulgaris",477,4,1,4,5,0
"838","Silene vulgaris",477,4,1,4,5,0
"839","Silene vulgaris",477,4,1,4,5,0
"840","Silene vulgaris",477,4,1,4,5,0
"841","Silene vulgaris",477,4,1,4,5,0
"842","Silene vulgaris",477,4,1,4,5,0
"843","Silene vulgaris",477,4,1,4,5,0
"844","Silene stellata",528,4,1,4,0,0
"845","Silene stellata",530,4,1,4,5,0
"846","Silene stellata",530,4,1,4,5,0
"847","Silene stellata",531,4,1,4,5,0
"848","Oenethera biennis",91,6,1,4,0,0
"849","Oenethera biennis",91,6,1,4,0,0
"850","Oenethera biennis",91,6,1,4,0,0
"851","Oenethera biennis",91,6,1,4,0,0
"852","Oenethera biennis",92,6,1,4,0,0
"853","Oenethera biennis",92,6,1,4,0,0
"854","Oenethera biennis",92,6,1,4,0,0
"855","Oenethera biennis",92,6,1,4,0,0
"856","Oenethera biennis",92,6,1,4,0,0
"857","Oenethera biennis",92,6,1,4,0,0
"858","Oenethera biennis",93,6,1,4,0,0
"859","Oenethera biennis",93,6,1,4,0,0
"860","Oenethera biennis",93,6,1,4,0,0
"861","Oenethera biennis",93,6,1,4,0,0
"862","Oenethera biennis",93,6,1,4,0,0
"863","Oenethera biennis",93,6,1,4,0,0
"864","Oenethera biennis",93,6,1,4,0,0
"865","Oenethera biennis",93,6,1,4,0,0
"866","Oenethera biennis",94,6,1,4,5,0
"867","Oenethera biennis",95,6,1,4,5,0
"868","Asclepias syriaca",139,6,1,4,0,0
"869","Asclepias syriaca",139,6,1,4,0,0
"870","Asclepias syriaca",139,6,1,4,0,0
"871","Asclepias syriaca",139,6,1,4,0,0
"872","Asclepias syriaca",139,6,1,4,0,0
"873","Asclepias syriaca",140,6,1,4,0,0
"874","Asclepias syriaca",140,6,1,4,0,0
"875","Asclepias syriaca",140,6,1,4,0,0
"876","Asclepias syriaca",140,6,1,4,0,0
"877","Asclepias syriaca",140,6,1,4,0,0
"878","Asclepias syriaca",140,6,1,4,0,0
"879","Asclepias syriaca",140,6,1,4,0,0
"880","Asclepias syriaca",140,6,1,4,0,0
"881","Asclepias syriaca",141,6,1,4,0,0
"882","Asclepias syriaca",141,6,1,4,0,0
"883","Asclepias syriaca",141,6,1,4,0,0
"884","Asclepias syriaca",141,6,1,4,0,0
"885","Asclepias syriaca",141,6,1,4,0,0
"886","Asclepias syriaca",141,6,1,4,0,0
"887","Asclepias syriaca",141,6,1,4,0,0
"888","Asclepias syriaca",142,6,1,4,5,0
"889","Asclepias syriaca",142,6,1,4,5,0
"890","Asclepias syriaca",142,6,1,4,5,0
"891","Asclepias syriaca",142,6,1,4,5,0
"892","Asclepias syriaca",142,6,1,4,5,0
"893","Asclepias syriaca",142,6,1,4,5,0
"894","Asclepias syriaca",142,6,1,4,5,0
"895","Asclepias syriaca",142,6,1,4,5,0
"896","Asclepias syriaca",142,6,1,4,5,0
"897","Asclepias syriaca",143,6,1,4,5,0
"898","Asclepias syriaca",143,6,1,4,5,0
"899","Asclepias syriaca",143,6,1,4,5,0
"900","Asclepias syriaca",143,6,1,4,5,0
"901","Asclepias syriaca",143,6,1,4,5,0
"902","Asclepias syriaca",143,6,1,4,5,0
"903","Asclepias syriaca",143,6,1,4,5,0
"904","Asclepias syriaca",143,6,1,4,5,0
"905","Asclepias syriaca",143,6,1,4,5,0
"906","Asclepias syriaca",143,6,1,4,5,0
"907","Asclepias syriaca",143,6,1,4,5,0
"908","Asclepias syriaca",143,6,1,4,5,0
"909","Asclepias syriaca",144,6,1,4,5,0
"910","Asclepias syriaca",144,6,1,4,5,0
"911","Asclepias syriaca",144,6,1,4,5,0
"912","Asclepias syriaca",144,6,1,4,5,0
"913","Asclepias syriaca",144,6,1,4,5,0
"914","Asclepias syriaca",144,6,1,4,5,0
"915","Asclepias syriaca",144,6,1,4,5,0
"916","Asclepias syriaca",144,6,1,4,5,0
"917","Cryptotaenia canadensis",189,6,1,4,0,0
"918","Cryptotaenia canadensis",189,6,1,4,0,0
"919","Cryptotaenia canadensis",190,6,1,4,5,0
"920","Cryptotaenia canadensis",190,6,1,4,5,0
"921","Cryptotaenia canadensis",190,6,1,4,5,0
"922","Cryptotaenia canadensis",191,6,1,4,5,0
"923","Cryptotaenia canadensis",191,6,1,4,5,0
"924","Cryptotaenia canadensis",191,6,1,4,5,0
"925","Eurbia diviricata",255,6,1,4,0,0
"926","Eurbia diviricata",255,6,1,4,0,0
"927","Eurbia diviricata",258,6,1,4,5,0
"928","Silene vulgaris",472,6,1,4,0,0
"929","Silene vulgaris",472,6,1,4,0,0
"930","Silene vulgaris",472,6,1,4,0,0
"931","Silene vulgaris",473,6,1,4,0,0
"932","Silene vulgaris",473,6,1,4,0,0
"933","Silene vulgaris",473,6,1,4,0,0
"934","Silene vulgaris",473,6,1,4,0,0
"935","Silene vulgaris",473,6,1,4,0,0
"936","Silene vulgaris",473,6,1,4,0,0
"937","Silene vulgaris",474,6,1,4,5,0
"938","Silene vulgaris",474,6,1,4,5,0
"939","Silene vulgaris",474,6,1,4,5,0
"940","Silene vulgaris",474,6,1,4,5,0
"941","Silene vulgaris",474,6,1,4,5,0
"942","Silene vulgaris",475,6,1,4,0,0
"943","Silene vulgaris",475,6,1,4,0,0
"944","Silene vulgaris",475,6,1,4,0,0
"945","Silene vulgaris",475,6,1,4,0,0
"946","Silene vulgaris",475,6,1,4,0,0
"947","Silene vulgaris",475,6,1,4,0,0
"948","Silene vulgaris",475,6,1,4,0,0
"949","Silene vulgaris",475,6,1,4,0,0
"950","Silene vulgaris",475,6,1,4,0,0
"951","Silene vulgaris",475,6,1,4,0,0
"952","Silene vulgaris",476,6,1,4,5,0
"953","Silene vulgaris",476,6,1,4,5,0
"954","Silene vulgaris",476,6,1,4,5,0
"955","Silene vulgaris",477,6,1,4,5,0
"956","Silene vulgaris",477,6,1,4,5,0
"957","Silene vulgaris",477,6,1,4,5,0
"958","Silene stellata",527,6,1,4,0,0
"959","Silene stellata",527,6,1,4,0,0
"960","Silene stellata",527,6,1,4,0,0
"961","Silene stellata",528,6,1,4,0,0
"962","Silene stellata",530,6,1,4,5,0
"963","Oenethera biennis",93,9,1,4,0,0
"964","Oenethera biennis",96,9,1,4,5,0
"965","Asclepias syriaca",139,9,1,4,0,0
"966","Asclepias syriaca",139,9,1,4,0,0
"967","Asclepias syriaca",139,9,1,4,0,0
"968","Asclepias syriaca",139,9,1,4,0,0
"969","Asclepias syriaca",139,9,1,4,0,0
"970","Asclepias syriaca",139,9,1,4,0,0
"971","Asclepias syriaca",140,9,1,4,0,0
"972","Asclepias syriaca",140,9,1,4,0,0
"973","Asclepias syriaca",140,9,1,4,0,0
"974","Asclepias syriaca",140,9,1,4,0,0
"975","Asclepias syriaca",140,9,1,4,0,0
"976","Asclepias syriaca",140,9,1,4,0,0
"977","Asclepias syriaca",140,9,1,4,0,0
"978","Asclepias syriaca",141,9,1,4,0,0
"979","Asclepias syriaca",141,9,1,4,0,0
"980","Asclepias syriaca",141,9,1,4,0,0
"981","Asclepias syriaca",141,9,1,4,0,0
"982","Asclepias syriaca",141,9,1,4,0,0
"983","Asclepias syriaca",141,9,1,4,0,0
"984","Asclepias syriaca",141,9,1,4,0,0
"985","Asclepias syriaca",141,9,1,4,0,0
"986","Asclepias syriaca",141,9,1,4,0,0
"987","Asclepias syriaca",141,9,1,4,0,0
"988","Asclepias syriaca",142,9,1,4,5,0
"989","Asclepias syriaca",142,9,1,4,5,0
"990","Asclepias syriaca",143,9,1,4,5,0
"991","Asclepias syriaca",143,9,1,4,5,0
"992","Asclepias syriaca",143,9,1,4,5,0
"993","Asclepias syriaca",144,9,1,4,5,0
"994","Asclepias syriaca",144,9,1,4,5,0
"995","Asclepias syriaca",144,9,1,4,5,0
"996","Asclepias syriaca",144,9,1,4,5,0
"997","Asclepias syriaca",144,9,1,4,5,0
"998","Asclepias syriaca",144,9,1,4,5,0
"999","Asclepias syriaca",144,9,1,4,5,0
"1000","Asclepias syriaca",144,9,1,4,5,0
"1001","Cryptotaenia canadensis",187,9,1,4,0,0
"1002","Cryptotaenia canadensis",187,9,1,4,0,0
"1003","Cryptotaenia canadensis",187,9,1,4,0,0
"1004","Cryptotaenia canadensis",187,9,1,4,0,0
"1005","Cryptotaenia canadensis",187,9,1,4,0,0
"1006","Cryptotaenia canadensis",187,9,1,4,0,0
"1007","Cryptotaenia canadensis",187,9,1,4,0,0
"1008","Cryptotaenia canadensis",187,9,1,4,0,0
"1009","Cryptotaenia canadensis",187,9,1,4,0,0
"1010","Cryptotaenia canadensis",187,9,1,4,0,0
"1011","Cryptotaenia canadensis",187,9,1,4,0,0
"1012","Cryptotaenia canadensis",187,9,1,4,0,0
"1013","Cryptotaenia canadensis",187,9,1,4,0,0
"1014","Cryptotaenia canadensis",187,9,1,4,0,0
"1015","Cryptotaenia canadensis",187,9,1,4,0,0
"1016","Cryptotaenia canadensis",191,9,1,4,5,0
"1017","Eurbia diviricata",253,9,1,4,0,0
"1018","Eurbia diviricata",253,9,1,4,0,0
"1019","Eurbia diviricata",253,9,1,4,0,0
"1020","Eurbia diviricata",254,9,1,4,0,0
"1021","Eurbia diviricata",255,9,1,4,0,0
"1022","Eurbia diviricata",256,9,1,4,5,0
"1023","Eurbia diviricata",257,9,1,4,5,0
"1024","Eurbia diviricata",257,9,1,4,5,0
"1025","Polygonum virginiatum",386,9,1,4,0,0
"1026","Silene vulgaris",472,9,1,4,0,0
"1027","Silene vulgaris",472,9,1,4,0,0
"1028","Silene vulgaris",472,9,1,4,0,0
"1029","Silene vulgaris",472,9,1,4,0,0
"1030","Silene vulgaris",472,9,1,4,0,0
"1031","Silene vulgaris",472,9,1,4,0,0
"1032","Silene vulgaris",473,9,1,4,0,0
"1033","Silene vulgaris",473,9,1,4,0,0
"1034","Silene vulgaris",473,9,1,4,0,0
"1035","Silene vulgaris",473,9,1,4,0,0
"1036","Silene vulgaris",474,9,1,4,5,0
"1037","Silene vulgaris",475,9,1,4,0,0
"1038","Silene vulgaris",475,9,1,4,0,0
"1039","Silene vulgaris",475,9,1,4,0,0
"1040","Silene vulgaris",475,9,1,4,0,0
"1041","Silene vulgaris",475,9,1,4,0,0
"1042","Silene vulgaris",475,9,1,4,0,0
"1043","Silene vulgaris",476,9,1,4,5,0
"1044","Silene vulgaris",477,9,1,4,5,0
"1045","Silene vulgaris",477,9,1,4,5,0
"1046","Silene vulgaris",477,9,1,4,5,0
"1047","Silene stellata",526,9,1,4,0,0
"1048","Silene stellata",526,9,1,4,0,0
"1049","Silene stellata",527,9,1,4,0,0
"1050","Anemone virginana",583,9,1,4,5,0
"1051","Anemone virginana",584,9,1,4,5,0
"1052","Anemone virginana",584,9,1,4,5,0
"1053","Anemone virginana",584,9,1,4,5,0
"1054","Asclepias syriaca",139,11,1,4,0,0
"1055","Asclepias syriaca",139,11,1,4,0,0
"1056","Asclepias syriaca",140,11,1,4,0,0
"1057","Asclepias syriaca",140,11,1,4,0,0
"1058","Asclepias syriaca",140,11,1,4,0,0
"1059","Asclepias syriaca",141,11,1,4,0,0
"1060","Asclepias syriaca",144,11,1,4,5,0
"1061","Cryptotaenia canadensis",187,11,1,4,0,0
"1062","Cryptotaenia canadensis",187,11,1,4,0,0
"1063","Cryptotaenia canadensis",187,11,1,4,0,0
"1064","Cryptotaenia canadensis",188,11,1,4,0,0
"1065","Cryptotaenia canadensis",188,11,1,4,0,0
"1066","Cryptotaenia canadensis",188,11,1,4,0,0
"1067","Cryptotaenia canadensis",188,11,1,4,0,0
"1068","Cryptotaenia canadensis",189,11,1,4,0,0
"1069","Cryptotaenia canadensis",189,11,1,4,0,0
"1070","Cryptotaenia canadensis",189,11,1,4,0,0
"1071","Cryptotaenia canadensis",189,11,1,4,0,0
"1072","Cryptotaenia canadensis",191,11,1,4,5,0
"1073","Cryptotaenia canadensis",192,11,1,4,5,0
"1074","Eurbia diviricata",253,11,1,4,0,0
"1075","Eurbia diviricata",254,11,1,4,0,0
"1076","Eurbia diviricata",254,11,1,4,0,0
"1077","Eurbia diviricata",255,11,1,4,0,0
"1078","Eurbia diviricata",255,11,1,4,0,0
"1079","Eurbia diviricata",257,11,1,4,5,0
"1080","Eurbia diviricata",258,11,1,4,5,0
"1081","Silene vulgaris",473,11,1,4,0,0
"1082","Anemone virginana",580,11,1,4,0,0
"1083","Anemone virginana",582,11,1,4,0,0
"1084","Anemone virginana",583,11,1,4,5,0
"1085","Anemone virginana",583,11,1,4,5,0
"1086","Anemone virginana",583,11,1,4,5,0
"1087","Anemone virginana",585,11,1,4,5,0
"1088","Anemone virginana",585,11,1,4,5,0
"1089","Anemone virginana",585,11,1,4,5,0
"1090","Oenethera biennis",93,13,1,4,0,0
"1091","Oenethera biennis",93,13,1,4,0,0
"1092","Asclepias syriaca",139,13,1,4,0,0
"1093","Asclepias syriaca",141,13,1,4,0,0
"1094","Cryptotaenia canadensis",189,13,1,4,0,0
"1095","Cryptotaenia canadensis",189,13,1,4,0,0
"1096","Eurbia diviricata",254,13,1,4,0,0
"1097","Eurbia diviricata",257,13,1,4,5,0
"1098","Eurbia diviricata",258,13,1,4,5,0
"1099","Eurbia diviricata",258,13,1,4,5,0
"1100","Eurbia diviricata",258,13,1,4,5,0
"1101","Silene vulgaris",473,13,1,4,0,0
"1102","Silene vulgaris",473,13,1,4,0,0
"1103","Silene vulgaris",477,13,1,4,5,0
"1104","Silene stellata",526,13,1,4,0,0
"1105","Anemone virginana",581,13,1,4,0,0
"1106","Anemone virginana",583,13,1,4,5,0
"1107","Anemone virginana",584,13,1,4,5,0
"1108","Anemone virginana",584,13,1,4,5,0
"1109","Anemone virginana",584,13,1,4,5,0
"1110","Anemone virginana",585,13,1,4,5,0
"1111","Anemone virginana",585,13,1,4,5,0
"1112","Anemone virginana",585,13,1,4,5,0
"1113","Anemone virginana",585,13,1,4,5,0
"1114","Anemone virginana",585,13,1,4,5,0
"1115","Anemone virginana",585,13,1,4,5,0
"1116","Asclepias syriaca",139,14,1,4,0,0
"1117","Asclepias syriaca",139,14,1,4,0,0
"1118","Asclepias syriaca",141,14,1,4,0,0
"1119","Asclepias syriaca",142,14,1,4,5,0
"1120","Asclepias syriaca",144,14,1,4,5,0
"1121","Cryptotaenia canadensis",187,14,1,4,0,0
"1122","Cryptotaenia canadensis",188,14,1,4,0,0
"1123","Cryptotaenia canadensis",188,14,1,4,0,0
"1124","Eurbia diviricata",255,14,1,4,0,0
"1125","Eurbia diviricata",256,14,1,4,5,0
"1126","Eurbia diviricata",257,14,1,4,5,0
"1127","Eurbia diviricata",257,14,1,4,5,0
"1128","Eurbia diviricata",257,14,1,4,5,0
"1129","Eurbia diviricata",258,14,1,4,5,0
"1130","Anemone virginana",580,14,1,4,0,0
"1131","Anemone virginana",584,14,1,4,5,0
"1132","Oenethera biennis",91,16,1,4,0,0
